236585	P n n m	Tm Fe4 Ge2	Fe4LuGe2	Double symmetry breaking in Tm Fe4 Ge2 compared to R Fe4 Ge2 (R =Y, Lu, Er, Ho, Dy) magnetic behaviour	Schobinger-Papamantellos, P.;  Buschow, K.H.J.;  Rodriguez-Carvajal, J.	Journal of Magnetism and Magnetic Materials (2014) 355,  p104-p120
247967	I -4 2 d	Zn Si P2	Chalcopyrite-CuFeS2	Chemical and physical insight on the local properties of the phosphides XSiP2 (X = Be, Mg, Cd, Zn and Hg) under pressure: from first principles calculations	Ouahrani, Tarik	The European Physical Journal B (2013) 86, (9) p369-1-p369-11
247968	I -4 2 d	Cd Si P2	Chalcopyrite-CuFeS2	Chemical and physical insight on the local properties of the phosphides XSiP2 (X = Be, Mg, Cd, Zn and Hg) under pressure: from first principles calculations	Ouahrani, Tarik	The European Physical Journal B (2013) 86, (9) p369-1-p369-11
247969	I -4 2 d	Hg Si P2	Chalcopyrite-CuFeS2	Chemical and physical insight on the local properties of the phosphides XSiP2 (X = Be, Mg, Cd, Zn and Hg) under pressure: from first principles calculations	Ouahrani, Tarik	The European Physical Journal B (2013) 86, (9) p369-1-p369-11
247972	F m -3 m	Zn Si P2	Heusler-AlCu2Mn	Chemical and physical insight on the local properties of the phosphides XSiP2 (X = Be, Mg, Cd, Zn and Hg) under pressure: from first principles calculations	Ouahrani, Tarik	The European Physical Journal B (2013) 86, (9) p369-1-p369-11
247973	F m -3 m	Cd Si P2	Heusler-AlCu2Mn	Chemical and physical insight on the local properties of the phosphides XSiP2 (X = Be, Mg, Cd, Zn and Hg) under pressure: from first principles calculations	Ouahrani, Tarik	The European Physical Journal B (2013) 86, (9) p369-1-p369-11
247974	F m -3 m	Hg Si P2	Heusler-AlCu2Mn	Chemical and physical insight on the local properties of the phosphides XSiP2 (X = Be, Mg, Cd, Zn and Hg) under pressure: from first principles calculations	Ouahrani, Tarik	The European Physical Journal B (2013) 86, (9) p369-1-p369-11
247984	C 1 2/c 1	Ba Rh2 Si9		BaRh2Si9 - a new clathrate with a rhodium-silicon framework	Jung, Walter;  Ormeci, Alim;  Schnelle, Walter;  Nguyen, Hong Duong;  Baitinger, Michael;  Grin, Yuri	Dalton Transactions (2014) 43, (5) p2140-p2146
248406	I 4/m c m	La5 Pb2.606 Zn0.394	Mo5Si3	Pentaðlanthanum zinc diplumbide, La5Zn1-xPb2+x (x ~= 0.6)	Oshchapovsky, Igor;  Pavlyuk, Volodymyr;  Dmytriv, Grygoriy;  Harbrecht, Bernd	Acta Crystallographica, Section E. Structure Reports Online (2014) 70, (1) pi2-pi3
427109	I 4/m m m	Y Co2 Si2	ThCr2Si2	The silicides Y T2 Si2 (T = Co, Ni, Cu, Ru, Rh, Pd). A systematic study by 89Y solid-state NMR spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Matar, Samir F.;  Rodewald, Ute C.;  Poettgen, Rainer	Zeitschrift fuer Naturforschung, B: Chemical Sciences (2014) 69, (3) p305-p312
427110	I 4/m m m	Y Ni2 Si2	ThCr2Si2	The silicides Y T2 Si2 (T = Co, Ni, Cu, Ru, Rh, Pd). A systematic study by 89Y solid-state NMR spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Matar, Samir F.;  Rodewald, Ute C.;  Poettgen, Rainer	Zeitschrift fuer Naturforschung, B: Chemical Sciences (2014) 69, (3) p305-p312
427111	I 4/m m m	Y Ru2 Si2	ThCr2Si2	The silicides Y T2 Si2 (T = Co, Ni, Cu, Ru, Rh, Pd). A systematic study by 89Y solid-state NMR spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Matar, Samir F.;  Rodewald, Ute C.;  Poettgen, Rainer	Zeitschrift fuer Naturforschung, B: Chemical Sciences (2014) 69, (3) p305-p312
427112	I 4/m m m	Y Rh2 Si2	ThCr2Si2	The silicides Y T2 Si2 (T = Co, Ni, Cu, Ru, Rh, Pd). A systematic study by 89Y solid-state NMR spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Matar, Samir F.;  Rodewald, Ute C.;  Poettgen, Rainer	Zeitschrift fuer Naturforschung, B: Chemical Sciences (2014) 69, (3) p305-p312
427113	I 4/m m m	Y Pd2 Si2	ThCr2Si2	The silicides Y T2 Si2 (T = Co, Ni, Cu, Ru, Rh, Pd). A systematic study by 89Y solid-state NMR spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Matar, Samir F.;  Rodewald, Ute C.;  Poettgen, Rainer	Zeitschrift fuer Naturforschung, B: Chemical Sciences (2014) 69, (3) p305-p312
426847	I m m a	Er Co3 Si2	ErRh3Si2	The new ternary silicide Er Co3 Si2	Dzevenko, Mariya;  Bigun, Inna	Zeitschrift fuer Naturforschung, B: Chemical Sciences (2014) 69, (3) p369-p372
236863	F m -3 m	Gd3 Pt23 Si11	Ce3Pt23Si11	Ferromagnetism in novel compounds of the R3Pt23Si11 series with heavy rare earth. Gd, Tb, Dy, Ho and Er	Opagiste, C.;  Galera, R.M.	Journal of Magnetism and Magnetic Materials (2014) 357,  p13-p17
236864	F m -3 m	Tb3 Pt23 Si11	Ce3Pt23Si11	Ferromagnetism in novel compounds of the R3Pt23Si11 series with heavy rare earth. Gd, Tb, Dy, Ho and Er	Opagiste, C.;  Galera, R.M.	Journal of Magnetism and Magnetic Materials (2014) 357,  p13-p17
236865	F m -3 m	Dy3 Pt23 Si11	Ce3Pt23Si11	Ferromagnetism in novel compounds of the R3Pt23Si11 series with heavy rare earth. Gd, Tb, Dy, Ho and Er	Opagiste, C.;  Galera, R.M.	Journal of Magnetism and Magnetic Materials (2014) 357,  p13-p17
236866	F m -3 m	Ho3 Pt23 Si11	Ce3Pt23Si11	Ferromagnetism in novel compounds of the R3Pt23Si11 series with heavy rare earth. Gd, Tb, Dy, Ho and Er	Opagiste, C.;  Galera, R.M.	Journal of Magnetism and Magnetic Materials (2014) 357,  p13-p17
236867	F m -3 m	Er3 Pt23 Si11	Ce3Pt23Si11	Ferromagnetism in novel compounds of the R3Pt23Si11 series with heavy rare earth. Gd, Tb, Dy, Ho and Er	Opagiste, C.;  Galera, R.M.	Journal of Magnetism and Magnetic Materials (2014) 357,  p13-p17
427545	P 63/m m c	Mg4.85 Rh6 Si13		Mg4.85 Rh6 Si13, a magnesium rhodium silicide with silicon clusters Si4 and Si18	Kessens, Heike;  Schnelle, Walter;  Jung, Walter	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (2014) 640, (7) p1260-p1264
427250	P 63/m m c	Y2 Rh Si3	Er2RhSi3	Intermetallic compounds with multiple yttrium sites - an 89Y solid state NMR spectroscopic study	Hoeting, Christoph;  Eckert, Hellmut;  Haarmann, Frank;  Poettgen, Rainer	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (2014) 640, (7) p1303-p1308
427251	P n m a	Y Ir Ge	TiNiSi-MgSrSi	Equiatomic intermetallic compounds Y T X (T = Ni, Ir; X = Si, Ge, Sn, Pb): a systematic study by (89)Y solid state NMR and (119)Sn M”ssbauer spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Haarmann, Frank;  Winter, Florian;  Poettgen, Rainer	Dalton Transactions (2014) 43, (21) p7860-p7867
427252	P n m a	Y Ir Sn	TiNiSi-MgSrSi	Equiatomic intermetallic compounds Y T X (T = Ni, Ir; X = Si, Ge, Sn, Pb): a systematic study by (89)Y solid state NMR and (119)Sn M”ssbauer spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Haarmann, Frank;  Winter, Florian;  Poettgen, Rainer	Dalton Transactions (2014) 43, (21) p7860-p7867
427253	P n m a	Y Ir Si	TiNiSi-MgSrSi	Equiatomic intermetallic compounds Y T X (T = Ni, Ir; X = Si, Ge, Sn, Pb): a systematic study by (89)Y solid state NMR and (119)Sn M”ssbauer spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Haarmann, Frank;  Winter, Florian;  Poettgen, Rainer	Dalton Transactions (2014) 43, (21) p7860-p7867
427254	P n m a	Y Ni Pb	TiNiSi-MgSrSi	Equiatomic intermetallic compounds Y T X (T = Ni, Ir; X = Si, Ge, Sn, Pb): a systematic study by (89)Y solid state NMR and (119)Sn M”ssbauer spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Haarmann, Frank;  Winter, Florian;  Poettgen, Rainer	Dalton Transactions (2014) 43, (21) p7860-p7867
427255	P n m a	Y Ni Ge	TiNiSi-MgSrSi	Equiatomic intermetallic compounds Y T X (T = Ni, Ir; X = Si, Ge, Sn, Pb): a systematic study by (89)Y solid state NMR and (119)Sn Mossbauer spectroscopy	Hoeting, Christoph;  Eckert, Hellmut;  Haarmann, Frank;  Winter, Florian;  Poettgen, Rainer	Dalton Transactions (2014) 43, (21) p7860-p7867
191970	P -6 2 c	La2 Ni Ge3	Er2RhSi3(P6-2c)	Neutron diffraction studies on structural and magnetic properties of RE2 Ni Ge3 (RE = La, Ce)	Kalsi, Deepti;  Rayaprol, S.;  Siruguri, V.;  Peter, Sebastian C.	Journal of Solid State Chemistry (2014) 217,  p113-p119
191971	P -6 2 c	La2 Ni Ge3	Er2RhSi3(P6-2c)	Neutron diffraction studies on structural and magnetic properties of RE2 Ni Ge3 (RE = La, Ce)	Kalsi, Deepti;  Rayaprol, S.;  Siruguri, V.;  Peter, Sebastian C.	Journal of Solid State Chemistry (2014) 217,  p113-p119
191972	P -6 2 c	Ce2 Ni Ge3	Er2RhSi3(P6-2c)	Neutron diffraction studies on structural and magnetic properties of RE2 Ni Ge3 (RE = La, Ce)	Kalsi, Deepti;  Rayaprol, S.;  Siruguri, V.;  Peter, Sebastian C.	Journal of Solid State Chemistry (2014) 217,  p113-p119
191973	P -6 2 c	Ce2 Ni Ge3	Er2RhSi3(P6-2c)	Neutron diffraction studies on structural and magnetic properties of RE2 Ni Ge3 (RE = La, Ce)	Kalsi, Deepti;  Rayaprol, S.;  Siruguri, V.;  Peter, Sebastian C.	Journal of Solid State Chemistry (2014) 217,  p113-p119
191990	P m -3 n	Sr8.0 Cu5.36 Ge40.64		Clathrate formation in the systems Sr - Cu - Ge and (Ba,Sr) - Cu - Ge	Zeiringer, I.;  Moser, R.;  Kneidinger, F.;  Podloucky, R.;  Royanian, E.;  Grytsiv, A.;  Bauer, E.;  Giester, G.;  Falmbigl, M.;  Rogl, P.	Journal of Solid State Chemistry (2014) 217,  p169-p179
427068	C 1 2/m 1	Sm3 Pd4.95 Sn5		The stannides Sm6 Pd10-x Sn11 and Sm3 Pd5-x Sn5	Rodewald, Ute C.;  Heying, Birgit;  Poettgen, Rainer	Zeitschrift fuer Kristallographie - Crystalline Materials (2014) 229, (4) p277-p284
427069	C 1 2/m 1	Sm6 Pd9.82 Sn11		The stannides Sm6 Pd10-x Sn11 and Sm3 Pd5-x Sn5	Rodewald, Ute C.;  Heying, Birgit;  Poettgen, Rainer	Zeitschrift fuer Kristallographie - Crystalline Materials (2014) 229, (4) p277-p284
192000	I 4/m c m	K Cu0.94 F2.92		Unusual structural evolution in K Cu F3 at high temperatures by neutron powder diffraction	Marshall, Luke G.;  Zhou, Jianshi;  Zhang, Jianzhong;  Han, Jiantao;  Vogel, Sven C.;  Yu, Xiaohui;  Zhao, Yusheng;  Fernandez-Diaz, M.T.;  Cheng, Jinguang;  Goodenough, John B.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2013) 87, (1) p014109-1-p014109-5
237031	I 4/m m m	Ag2 Pr Si2	ThCr2Si2	Thermodynamic and electrical transport properties of Pr Ag2 Si2	Kaczorowski, D.;  Penc, B.;  Szytula, A.	Journal of Alloys and Compounds (2014) 610,  p428-p431
192064	I m -3	Sc4 Co7 Ge6		The U4 Re7 Si6 type - Trends in electronic structure and chemical bonding	Matar, Samir F.;  Chevalier, Bernard;  Poettgen, Rainer	Solid State Sciences (2014) 27,  p5-p10
192065	I m -3	Ti4 Co7 Ge6		The U4 Re7 Si6 type - Trends in electronic structure and chemical bonding	Matar, Samir F.;  Chevalier, Bernard;  Poettgen, Rainer	Solid State Sciences (2014) 27,  p5-p10
192067	I m -3	U4 Ru7 Ge6		The U4 Re7 Si6 type - Trends in electronic structure and chemical bonding	Matar, Samir F.;  Chevalier, Bernard;  Poettgen, Rainer	Solid State Sciences (2014) 27,  p5-p10
427286	C m c m	Ba Ru3 Sn6		Ba Ru3 Sn6 - a tin-rich stannide with Ba@Sn8 and Ru@Sn7 building units	Schwickert, Christian;  Poettgen, Rainer	Zeitschrift fuer Naturforschung, B: Chemical Sciences (2014) 69, (4) p481-p485
426321	P 1 21/n 1	Al3 Fe2 Si3		Phase-equilibria, structural and physical characterization in the ternary system Al - Fe - Si and the quaternary system Al - Fe - Si - Ti	Marker, Martin Christian Johannes	Dissertation Wien Univ. (2013) 1,  p1-p186
426322	C m c m	Al Fe1.50 Si2	Fe3Al2Si4	Phase-equilibria, structural and physical characterization in the ternary system Al - Fe - Si and the quaternary system Al - Fe - Si - Ti	Marker, Martin Christian Johannes	Dissertation Wien Univ. (2013) 1,  p1-p186
427282	P 4/m b m	Tb2 Ni2 Sn	Si2U3	High-pressure phases of Tb2 Ni2 Sn and Dy2 Ni2 Sn	Heymann, Gunter;  Heying, Birgit;  Rodewald, Ute Ch.;  Chevalier, Bernard;  Huppertz, Hubert;  Poettgen, Rainer	Monatshefte fuer Chemie (2014) 145, (6) p863-p867
427283	P 4/m b m	Dy2 Ni2 Sn	Si2U3	High-pressure phases of Tb2 Ni2 Sn and Dy2 Ni2 Sn	Heymann, Gunter;  Heying, Birgit;  Rodewald, Ute Ch.;  Chevalier, Bernard;  Huppertz, Hubert;  Poettgen, Rainer	Monatshefte fuer Chemie (2014) 145, (6) p863-p867
427284	P n m a	Dy Ni Sn	TiNiSi-MgSrSi	High-pressure phases of Tb2 Ni2 Sn and Dy2 Ni2 Sn	Heymann, Gunter;  Heying, Birgit;  Rodewald, Ute Ch.;  Chevalier, Bernard;  Huppertz, Hubert;  Poettgen, Rainer	Monatshefte fuer Chemie (2014) 145, (6) p863-p867
427285	P n m a	Tb Ni Sn	TiNiSi-MgSrSi	High-pressure phases of Tb2 Ni2 Sn and Dy2 Ni2 Sn	Heymann, Gunter;  Heying, Birgit;  Rodewald, Ute Ch.;  Chevalier, Bernard;  Huppertz, Hubert;  Poettgen, Rainer	Monatshefte fuer Chemie (2014) 145, (6) p863-p867
427309	P n m a	Ba Ru4.57 Sn9	Co5-xBaGe9	Ba-Sn10 and Ru-Sn7/Rh-Sn7 polyhedra as basic building units in the stannides Ba T5-x Sn9 (T = Ru, Rh)	Schwickert, Christian;  Rodewald, Ute Ch.;  Poettgen, Rainer	Monatshefte fuer Chemie (2014) 145, (8) p1227-p1233
427310	P n m a	Ba Rh4.43 Sn9	Co5-xBaGe9	Ba-Sn10 and Ru-Sn7/Rh-Sn7 polyhedra as basic building units in the stannides Ba T5-x Sn9 (T = Ru, Rh)	Schwickert, Christian;  Rodewald, Ute Ch.;  Poettgen, Rainer	Monatshefte fuer Chemie (2014) 145, (8) p1227-p1233
427311	P n m a	Ba Rh4.68 Sn9	BaCo5-xGe9	Ba-Sn10 and Ru-Sn7/Rh-Sn7 polyhedra as basic building units in the stannides Ba T5-x Sn9 (T = Ru, Rh)	Schwickert, Christian;  Rodewald, Ute Ch.;  Poettgen, Rainer	Monatshefte fuer Chemie (2014) 145, (8) p1227-p1233
192140	P n m a	Na Ni F3	Perovskite-GdFeO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192141	C m c m	Na Ni F3	Pyroxene-CaIrO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192143	C m c m	Na Ni F3	Pyroxene-CaIrO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192142	P n m a	Na Ni F3	Perovskite-GdFeO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192144	P n m a	Na Ni F3	Perovskite-GdFeO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192145	C m c m	Na Ni F3	Pyroxene-CaIrO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192146	P n m a	Na Co F3	Perovskite-GdFeO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192147	P n m a	Na Co F3	Perovskite-GdFeO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192148	C m c m	Na Co F3	Pyroxene-CaIrO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192149	P n m a	Na Co F3	Perovskite-GdFeO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192150	C m c m	Na Co F3	Pyroxene-CaIrO3	Perovskite-to-Postperovskite Transitions in Na Ni F3 and Na Co F3 and Disproportionation of Na Co F3 Postperovskite under High Pressure and High Temperature	Hitoshi Yusa;  Yuichi Shirako;  Masaki Akaogi;  Hiroshi Kojitani;  Naohisa Hirao;  Yasuo Ohishi;  Takumi Kikegawa	Inorganic Chemistry (2012) 51, (12) p6559-p6566
192158	P 21 3	Ni (Ga0.82 Si0.18)	Fersilicite-FeSi	Stabilization of an Fe Si-type modification of the ternary Ni Ga0.82 Si0.18, N iGa0.84 Ge0.16 and Ni Al0.46 Si0.54 phases	Lyutyy, Pavlo;  Niehaus, Oliver;  Poettgen, Rainer;  Bragiel, Piotr;  Piasecki, Michal;  Svitlyk, Volodymyr;  Fedorchuk, Anatolii	Solid State Sciences (2014) 29,  p6-p11
192159	P 21 3	Ni (Ga0.84 Ge0.16)	Fersilicite-FeSi	Stabilization of an Fe Si-type modification of the ternary Ni Ga0.82 Si0.18, N iGa0.84 Ge0.16 and Ni Al0.46 Si0.54 phases	Lyutyy, Pavlo;  Niehaus, Oliver;  Poettgen, Rainer;  Bragiel, Piotr;  Piasecki, Michal;  Svitlyk, Volodymyr;  Fedorchuk, Anatolii	Solid State Sciences (2014) 29,  p6-p11
192160	P 21 3	Ni (Al0.46 Si0.54)	Fersilicite-FeSi	Stabilization of an Fe Si-type modification of the ternary Ni Ga0.82 Si0.18, N iGa0.84 Ge0.16 and Ni Al0.46 Si0.54 phases	Lyutyy, Pavlo;  Niehaus, Oliver;  Poettgen, Rainer;  Bragiel, Piotr;  Piasecki, Michal;  Svitlyk, Volodymyr;  Fedorchuk, Anatolii	Solid State Sciences (2014) 29,  p6-p11
425832	P 4/m b m	Co4 Yb5 Ge10	Co4Sc5Si10	Single crystal X-ray diffraction studies on magnetic Yb5 Co4 Ge10	Udumula, Subbarao;  Peter, Sebastian C.	Advances in Materials Physics and Chemistry (2013) 3,  p54-p59
250596	P 6/m m m	(Lu2 Pd Si3)0.5	AlB2	Peculiarities of anisotropic electrical resistivity in Lu2 Pd Si3 single crystals	Cao, Chongde;  Blum, Christian G.F.;  Ritschel, Tobias;  Rodan, Steven;  Giebeler, Lars;  Bombor, Dirk;  Wurmehl, Sabine;  Loeser, Wolfgang	CrystEngComm (2013) 15, (44) p9052-p9056
250597	P 6/m m m	Lu1 Pd0.47 Si1.51	AlB2	Peculiarities of anisotropic electrical resistivity in Lu2 Pd Si3 single crystals	Cao, Chongde;  Blum, Christian G.F.;  Ritschel, Tobias;  Rodan, Steven;  Giebeler, Lars;  Bombor, Dirk;  Wurmehl, Sabine;  Loeser, Wolfgang	CrystEngComm (2013) 15, (44) p9052-p9056
237049	I 4/m c m	Yb Cu9 Sn4	Ce2Ni17Si9	Low lattice-thermal conductivity in a cage-structured compound Yb Cu9 Sn4 with divalent Yb ions	Tsujii, Naohito	Journal of Alloys and Compounds (2014) 612,  p170-p175
427305	P 63/m m c	Gd4.97 Au8.21 Sn4.96		New structures formed by R3 Au4 Sn3, R5 Au8 Sn5 and R3 Au6 Sn5 compounds (R = rare earths)	Fornasini, M.L.;  Mazzone, D.;  Provino, A.;  Michetti, M.;  Paudyal, D.;  Gschneidner Jr., K.A.;  Manfrinetti, P.	Intermetallics (2014) 53,  p169-p176
427306	R -3 m H	Pr3 Au4.15 Sn2.85		New structures formed by R3 Au4 Sn3, R5 Au8 Sn5 and R3 Au6 Sn5 compounds (R = rare earths)	Fornasini, M.L.;  Mazzone, D.;  Provino, A.;  Michetti, M.;  Paudyal, D.;  Gschneidner Jr., K.A.;  Manfrinetti, P.	Intermetallics (2014) 53,  p169-p176
248694	P 63/m c m	Mn Fe4 Si3	Mn5Si3	Toward a better understanding of the magnetocaloric effect: An experimental and theoretical study of MnFe4Si3	Gourdon, Olivier;  Gottschlich, Michael;  Persson, Joerg;  de la Cruz, Clarina;  Petricek, Vaclav;  McGuire, Michael A.;  Brueckel, Thomas	Journal of Solid State Chemistry (2014) 216,  p56-p64
248711	P -1	Y6 Ni I10	Y6RuI10	Nickel hexayttrium decaiodide, [Ni Y6] I10	Steinberg, Simon;  Meyer, Gerd	Acta Crystallographica, Section E. Structure Reports Online (2014) 70, (6) pi26-pi26
248725	P 42/m n m	Li2 Pt F6		Li2PtF6 revisited	Krause, Florian	Acta Crystallographica, Section E. Structure Reports Online (2014) 70, (8) pi43-pi43
192242	C 1 2/m 1	Ce Ru Sn	CeRuSn	Crystal structure transformation in Ce Ru Sn seen via the atomic pair distribution function	Prokes, K.;  Kimber, S.A.J.;  Mydosh, J.A.;  Poettgen, R.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2014) 89, (6) p064106-1-p064106-6
192243	C 1 2/m 1	Ce Ru Sn	Ag4K2S3	Crystal structure transformation in Ce Ru Sn seen via the atomic pair distribution function	Prokes, K.;  Kimber, S.A.J.;  Mydosh, J.A.;  Poettgen, R.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2014) 89, (6) p064106-1-p064106-6
192269	I b a m	Sr Pt1.833 Sn2		Ordered vacancies in the commensurately modulated structure of Sr Pt1.833 (vac)0.167 Sn2	Schwickert, Christian;  Hoffmann, Rolf-Dieter;  Winter, Florian;  Poettgen, Rainer	Zeitschrift fuer Kristallographie - Crystalline Materials (2014) 229, (7) p525-p535
427023	C 1 c 1	(Ru5 La14)2 Br39		Oligomeric rare-earth metal cluster complexes with endohedral transition metal atoms	Steinberg, Simon;  Zimmermann, Sina;  Bruehmann, Matthias;  Meyer, Eva;  Rustige, Christian;  Wolberg, Marike;  Daub, Kathrin;  Bell, Thomas;  Meyer, Gerd	Journal of Solid State Chemistry (2014) 219,  p159-p167
427024	P 42/n n m Z	(Fe4 Sc16) Br20		Oligomeric rare-earth metal cluster complexes with endohedral transition metal atoms	Steinberg, Simon;  Zimmermann, Sina;  Bruehmann, Matthias;  Meyer, Eva;  Rustige, Christian;  Wolberg, Marike;  Daub, Kathrin;  Bell, Thomas;  Meyer, Gerd	Journal of Solid State Chemistry (2014) 219,  p159-p167
427025	P 42/n n m Z	(Fe4 Sc16) Cl20		Oligomeric rare-earth metal cluster complexes with endohedral transition metal atoms	Steinberg, Simon;  Zimmermann, Sina;  Bruehmann, Matthias;  Meyer, Eva;  Rustige, Christian;  Wolberg, Marike;  Daub, Kathrin;  Bell, Thomas;  Meyer, Gerd	Journal of Solid State Chemistry (2014) 219,  p159-p167
427026	I 41/a Z	(Ir4 Sc16) Cl24 (Sc Cl3)4		Oligomeric rare-earth metal cluster complexes with endohedral transition metal atoms	Steinberg, Simon;  Zimmermann, Sina;  Bruehmann, Matthias;  Meyer, Eva;  Rustige, Christian;  Wolberg, Marike;  Daub, Kathrin;  Bell, Thomas;  Meyer, Gerd	Journal of Solid State Chemistry (2014) 219,  p159-p167
